Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU Kantor ULP Talang Padang,"Jl. Raden Intan No.76, Suka Merindu, Kec. Talang Padang, Kabupaten Tanggamus, Lampung 35377",Buka 24 Jam,5.00,644.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:13:13
SPKLU PLN UP3 TELUKNAGA,"JL. Raya Mauk, Sepatan, Tangerang, Banten, 15520, Indonesia",Buka 24 Jam,5.00,828.71 km,1/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 0)",2025-05-14 17:37:41
SPKLU PLN ULP PARAPAT,"Jl. Bangun Dolok Nomor 14 Girsang Sipangan Bolon, Simalungun, Sumatera Utara",Buka 24 Jam,4.17,460.33 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-14 16:54:27
SPKLU PLN ULP MENTOK,"JL. Jenderan Basuki Rachmat, Air Belo, Mentok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351",Buka 24 Jam,5.00,424.58 km,3/3 Konektor Tersedia,"('7 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-14 16:47:55
SPKLU PLN UP3 LUBUK PAKAM,"Jl. Medan - Tebing Tinggi, Perbarakan, Kec. Pagar Merbau, Kabupaten Deli Serdang, Sumatera Utara 20551",Buka 24 Jam,4.98,541.44 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-14 17:03:32
SPKLU PANTAI MUTIARA,"Jalan Pantai Mutiara T, Pluit, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14450",Buka 24 Jam,0.00,843.89 km,1/1 Konektor Tersedia,(),(),2025-05-14 17:54:57
SPKLU MITRA ANDA,"Jl. Hasanuddin, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244",Buka 24 Jam,5.00,848.33 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:05:12
SPKLU Universitas Binus Kampus Anggrek,"Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,851.49 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 18:17:28
SPKLU Uci Beny Grand Tropic,"Tj. Duren Utara, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.95,849.56 km,3/3 Konektor Tersedia,"('22 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-14 18:10:10
SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,"Rest Area 234A, Way Serdang, Mesuji, Lampung",Buka 24 Jam,4.97,557.12 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:05:30
SPKLU MALL SAMANEA,"Jl. Suvarna Sutera Boulevard, Pasar Gadung Kec. Cikupa, Kab. Tangerang",Buka 24 Jam,4.91,832.62 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:40:26
SPKLU PLN ULP SIMPANG TIGA,"Jl. Kartama, Perhentian Marpoyan, Kec. Marpoyan Damai, Kota Pekanbaru, Riau",Buka 24 Jam,4.93,100.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:18:02
SPKLU PLN UP3 OGAN ILIR,"Jalan Timbangan, Kec. Indralaya Utara, Kab.Ogan Ilir ,Sumatera Selatan",Buka 24 Jam,4.00,449.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:53:13
SPKLU CLUSTER DAMAR,"Jalan Lingkar Luar Bukit Golf Mediteranian No.1, Kamal Muara, Jakarta Utara, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,841.54 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 17:52:16
SPKLU REST AREA 68A,"Jalan Tol Tangerang Merak KM 68 A Kec Cipocok Jaya Kota Serang, Banten",Buka 24 Jam,4.05,804.78 km,4/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 0)",2025-05-14 17:31:07
SPKLU PLN ULP SAWAHLUNTO,"Jl. Khatib Sulaiman, Santur, Kec. Barangin, Kota Sawahlunto, Sumatera Barat 27355",Buka 24 Jam,5.00,110.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:20:59
SPKLU EV LOKA AEON Mall BSD,"Jl. BSD Raya Utama, Pagedangan, Kec. Pagedangan, Kabupaten Tangerang, Banten 15339",Buka 24 Jam,3.99,850.27 km,0/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 0)",2025-05-14 18:13:07
SPKLU PLN ULP PRABUMULIH,"Jl. Diponegoro, Muara Dua, Kec. Prabumulih Timur,  Kota Prabumulih, Sumatera Selatan",Buka 24 Jam,5.00,435.48 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:49:07
SPKLU PLN PLTD SEUNEUBOK,"Meulaboh, Seuneubok, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23617",Buka 24 Jam,0.00,803.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:30:33
SPKLU BTN Tower,"Menara Bank BTN, Jl. Gajah Mada No.1, Gambir, Jakarta Pusat, DKI Jakarta 10110",Buka 24 Jam,4.68,851.60 km,3/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 1, 1)",2025-05-14 18:18:22
SPKLU PLN ULP RANGKASBITUNG,"Jl. RT Hardiwinangun No.39, Rangkasbitung Banten 42312",Buka 24 Jam,3.58,827.13 km,2/2 Konektor Tersedia,"('7 kW', '7 kW')","(1, 1)",2025-05-14 17:36:34
SPKLU PLN ULP GEBANG,"Jl. Medan Banda Aceh 67, Pekan Gebang, Kec. Gebang, Kabupaten Langkat, Sumatera Utara 20857",Buka 24 Jam,5.00,612.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:12:47
SPKLU RS EMC KEDOYA,"Kedoya Utara, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,847.61 km,2/2 Konektor Tersedia,(),(),2025-05-14 18:02:47
SPKLU Budha Tzu Chi,"Area Parkir RS Budha Tu Chi, Cengkareng Tim., Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,2.00,842.52 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:53:12
SPKLU PLN HOTEL EMERSIA,"Jl. Hamka No.41Jorong Parak Juar, Jl. Hamka No.60, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Buka 24 Jam,5.00,125.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:25:10
SPKLU Perumahan Taman Nyiur 3,"Jl. Taman Nyiur 6, Sunter Agung, Jkt Utara, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,852.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:21:56
SPKLU SIDE WALK COFFEE,"Jl. Jendral Sudirman.279 Payolinyam, Kaning Bukik, Kota Payakumbuh, Sumatera Barat 26217",Buka 24 Jam,0.00,121.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:23:10
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.50,574.74 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:11:02
SPKLU PLN KIT SBS,"Jl. Demang Lebar Daun No.375, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,438.10 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 16:49:34
SPKLU POS RW TAMAN NYIUR IV,"Jl. Taman Nyiur 6 RT.1 RW.15 Sunter Agung, Tanjung Priok",Buka 24 Jam,0.00,852.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:22:12
SPKLU Perum Seion Serang,"Jl. KH Sulaeman No. 31 , Kagungan , Kec. Serang, Kota  Serang Banten",Buka 24 Jam,4.33,798.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:28:02
SPKLU PLN ULP MUARA SABAK,"Jl‎. ‎Sultan Thaha‎, ‎Tanjung Jabung Timur‎, ‎36761‎",Buka 24 Jam,0.00,247.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:38:37
SPKLU PLN MUARA KIAWAI,"JL.MUARA KIAWAI, Gunung Tuleh, West Pasaman Regency, West Sumatra 26571",Buka 24 Jam,0.00,231.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:37:10
"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN","Rest Area KM 87B Natar, Lampung Selatan, Lampung",Buka 24 Jam,3.69,669.92 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '4 kW')","(1, 1, 1)",2025-05-14 17:14:45
PLN UPDK JAMBI,"‎‎Jl. Dokter Setia Budi ,Rajawali, Kec. Jambi Tim., Kota Jambi, Jambi 36143",Buka 24 Jam,0.00,248.34 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:39:03
SPKLU PLN ULP TELANAI PURA,"Jalan Kol. Amir Hamza Lrg. Selamat, Telanaipura, Jambi, Provinsi Jambi 36124",Buka 24 Jam,0.00,246.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:38:05
SPKLU (ARISTA POWER) DENZA ARISTA BSD CITY,"BSD City Serpong Kavling, Jl De Park Jl BSD Raya Utama No. Lot 1, Lengkong Kulon, Kec. Pengadengan, Kab. Tangerang Banten",Buka 24 Jam,4.91,847.67 km,3/6 Konektor Tersedia,"('180 kW', '180 kW', '180 kW', '180 kW', '180 kW', '180 kW')","(1, 1, 0, 0, 1, 0)",2025-05-14 18:03:26
SPKLU UP3 Meulaboh,"Jl. Swadaya, Drien Rampak, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh, 23611",Buka 24 Jam,5.00,801.18 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 17:29:31
SPKLU Express Group Cipondoh,"Jl. MH. Thamrin, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Buka 24 Jam,4.96,842.90 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 17:53:57
SPKLU PLN ULP TELUK DALAM,"Jl. Jenderal Ahmad Yani No.14, Ps. Tlk. Dalam, Kec. Tlk. Dalam, Kabupaten Nias Selatan, Sumatera Utara 22865",Buka 24 Jam,5.00,447.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:52:38
SPKLU Amuya Cafe Kemayoran FC,"Jl Angkasa 1, Gn. Sahari Sel., Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.88,852.08 km,1/2 Konektor Tersedia,(),(),2025-05-14 18:20:19
SPKLU PLN ULP PANAM,Jl. HR Soebrantas No Km Rw 12 Simpang Baru.Kecamatan Tampan Kota Pekanbaru Riau,Buka 24 Jam,0.00,104.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:19:15
SPKLU PLN UP3 PONTIANAK,"JL. Jendral Ahmad Yani No 25, Akcaya, Kec. Pontianak Sel. Kota Pontianak, Kalimantan Barat",Buka 24 Jam,4.98,849.15 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-14 18:08:52
SPKLU PLN ULP BALAI SELASA,"Jl. Lintas Barat Sumatera, Pelangai, Kec. Ranah Pesisir, Kabupaten Pesisir Selatan, Sumatera Barat 25661",Buka 24 Jam,5.00,180.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:33:12
SPKLU PLN UP3 SERPONG,"Jl. Raya Civic Center No. 1 BSD Sektor VIII Serpong, Tangerang Selatan",Buka 24 Jam,4.45,850.56 km,2/2 Konektor Tersedia,"('4 kW', '4 kW')","(1, 1)",2025-05-14 18:14:19
SPKLU PLN ULP PEMANGKAT,"Jl. Moh. Hambal, Pemangkat Kota, Kec. Pemangkat, Kabupaten Sambas, Kalimantan Barat 79453",Buka 24 Jam,5.00,826.84 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:36:00
SPKLU PLN ULP Medan Kota,Jl. Listrik No. 8 Medan,Buka 24 Jam,4.74,557.39 km,5/6 Konektor Tersedia,"('7 kW', '22 kW', '25 kW', '25 kW', '30 kW', '30 kW')","(1, 0, 1, 1, 1, 1)",2025-05-14 17:06:37
SPKLU HOTEL HOLIDAY INN LAMPUNG BUKIT RANDU,"Jl. Kamboja No.1, RW.2, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35121",Buka 24 Jam,4.20,678.18 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:16:39
SPKLU Hotel Umega,"Jl. Trans Sumatera Km. 200, Gunung Medan, Muara Bungo - Solok, Kabupaten Dharmasraya, Sumatera Barat 27573",Buka 24 Jam,5.00,67.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:15:52
SPKLU HOTEL SIBAYAK BERASTAGI,"Jl. Merdeka, Gundaling I, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22156",Buka 24 Jam,4.79,536.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:03:02
SPKLU PLN HILLPARK SIBOLANGIT,"Jl. Jamin Ginting, Sikeben, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20357",Buka 24 Jam,3.50,539.72 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 17:03:12
SPKLU PLN ULP TALUK KUANTAN,"Ps. Taluk, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 29566",Buka 24 Jam,4.85,20.46 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:15:17
SPKLU PLN ULP SEBERANG KOTA,"Komplek Perkantoran Kabupaten Muaro Jambi, Bukit Balin g, Sekernan, Kab. Muaro Jambi , Jambi 36381",Buka 24 Jam,0.00,230.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:36:59
SPKLU PLN Kantor Jaga Sijuk,"Jl. Sekolah RT 002 RW 001 Desa Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414",Buka 24 Jam,0.00,714.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:21:43
SPKLU REST AREA 56A TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,4.88,452.41 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:53:39
SPKLU MASJID RAYA NAYLUS SYAADAH,"Jl. Adinegoro Km. 12, Batang Kabung, Koto Tangah, Batang Kabung Ganting, Padang, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:31:03
SPKLU PLN UIW SUMBAR,"Jl. Dr. Wahidin No. 8 Sawahan, Kota Padang, Sumatera Barat",Buka 24 Jam,4.91,160.63 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 16:29:53
SPKLU POSKO GUNUNG SARI,"Jl Gn Sahari 12, RT 16/3 Gn Sahari Utara. Kecamatan Sawah Besar, Kota Jakarta Pusat, 10720",Buka 24 Jam,4.69,851.29 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 18:16:13
SPKLU Terrace 9A Suvarna Sutera,"Jl. Suvarna Jati Barat, Warna Kerta, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,4.64,828.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:37:51
SPKLU PLN UP3 PAYAKUMBUH,"Jl. Raya Bukittinggi - Payakumbuh 48, Daya Bangun, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26218",Buka 24 Jam,4.69,122.80 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:23:52
SPKLU West Hub,"Jl. Panjang Arteri Klp. Dua Raya No.29, RT.1/RW.2, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550",Buka 24 Jam,4.83,851.42 km,4/4 Konektor Tersedia,"('100 kW', '100 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 18:16:49
SPKLU Citra 8 (Danau),"Jl. Citra 7 No.7, RT.7/RW.11, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840",Buka 24 Jam,3.74,838.67 km,2/3 Konektor Tersedia,(),(),2025-05-14 17:46:15
SPKLU PLN ULP Bagan Siapi Api,"Jl. Pahlawan, Bagan Tim., Kec. Bangko, Kabupaten Rokan Hilir",Buka 24 Jam,0.00,302.43 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:41:08
SPKLU Club House Puri 11,"Pd. Pucung, Kota Tangerang, Banten",Buka 24 Jam,3.00,846.47 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 18:00:15
SPKLU PLN ULP DURI,"Jl. Hangtuah, Air Jamban, Kec. Mandau, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.00,197.08 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:35:01
SPKLU PLN ULP MEDAN BARU,"Jl. Sei Batu Gingging Ps. X, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,4.95,557.67 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-14 17:06:57
SPKLU METLAND PURI JUNTION,"Metland Puri, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147",Buka 24 Jam,2.65,845.67 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 17:58:58
SPKLU LA PIT STOP CAR WASH,"Jl. Raya Padang - Bukittinggi, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582",Buka 24 Jam,5.00,161.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:31:29
SPKLU PLN ULP KURANJI,"Jl. By Pass, Sungai Sapih, Kec. Kuranji, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,156.22 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:28:46
SPKLU PLAZA ANDALAS,"Jalan Pemuda ( Plaza Andalas Lt.2 No.11 Kel, Jl. Blk. Olo, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat",Buka 24 Jam,0.00,162.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:31:45
SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,"Jl. T. Amir Hamzah No.49, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117",Buka 24 Jam,4.91,560.27 km,2/2 Konektor Tersedia,(),(),2025-05-14 17:09:34
SPKLU THE TRADERS MEDAN,"Jl. Kapten Patimura No.423, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153",Buka 24 Jam,5.00,557.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:05:56
SPKLU PLN ULP MEULABOH KOTA,"Jl. Geureute I, Kuta Padang, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh",Buka 24 Jam,0.00,801.05 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:29:05
"SPKLU HVT Rest Area Pinang KM 13,5","Ruas Tol Jakarta - Tangerang Km. 13,5 A, RT.001/RW.007, Pinang, Kota Tangerang, Banten",Buka 24 Jam,4.21,845.41 km,2/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 0, 1)",2025-05-14 17:58:10
SPKLU PLN ULP CURUP,"Jl. Ahmad Yani No.77, Sukaraja, Kec. Curup Timur, Kabupaten Rejang Lebong, Bengkulu 39119",Buka 24 Jam,5.00,348.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:44:08
SPKLU SPBU KELAPA DUA,"Jl. H. Kelik, Kelapa Dua, Kec. Kebon Jeruk, Kota Jakarta Barat, DKI Jakarta 11550",Buka 24 Jam,4.31,851.32 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 18:16:23
SPKLU PLN UP3 TANJUNG KARANG,"Jl. Diponegoro No.14, Gotong Royong, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35213",Buka 24 Jam,4.86,678.98 km,3/3 Konektor Tersedia,"('4 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-14 17:17:17
SPKLU Taman Merdeka Kota Metro,"Jl. AH Nasution, Imopuro, Kec. Metro Pusat, Kota Metro, Lampung",Buka 24 Jam,4.72,654.73 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:14:05
SPKLU PLN REST AREA KM 65B,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,527.08 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-14 17:01:05
SPKLU Sungai Pinyuh,"Jl. Pontianak – Sei Pinyuh, Kec Sungai Pinyuh, Kab Mempawah, Kalimantan Barat",Buka 24 Jam,1.00,822.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:34:17
SPKLU PLN ULP KISARAN,"Jl. Listrik No.1, Tegal Sari, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21211",Buka 24 Jam,3.58,442.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:52:02
SPKLU PLN ULP KOBA,"Jl. Listrik No. 001 Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung",Buka 24 Jam,5.00,569.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:10:27
SPKLU Kondominium Pantai Carita Utara,"Jl. Raya Labuan, Sukajadi, Kec Carita, Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,795.46 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:27:22
SPKLU Ashta Arcade Blok B,"Jl. Raya Rajeg, Sindang Panon, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,5.00,829.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:38:51
SPKLU HOTEL MAHKOTA PONTIANAK,"Jl. Sidas No.8, Tengah, Pontianak Kota, Pontianak, Kalimantan Barat",Buka 24 Jam,5.00,848.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:07:38
SPKLU ULP CIKANDE,"Jl. Raya Serang – Jakarta KM. 11, Cikande, Gorda, Julang, Serang, Banten 42186",Buka 24 Jam,3.50,817.46 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 17:33:17
SPKLU KANTOR GUBERNUR BABEL,"Jl. Pulau Bangka, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",Buka 24 Jam,5.00,529.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:01:47
SPKLU PT Asuransi Ramayana Tbk (Claim Center),"Jl. Suryopranoto, RT.2/RW.8, Gambir, Jakarta Pusat, DKI Jakarta 10130",Buka 24 Jam,3.90,851.65 km,3/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 1, 1)",2025-05-14 18:18:41
SPKLU PELABUHAN BAKAUHENI,"Bakauheni, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,5.00,751.16 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:23:28
SPKLU Perum Akasia MC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,4.18,841.27 km,3/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 0, 1)",2025-05-14 17:51:22
SPKLU PLN ULP LIMA PULUH KOTA,"Koto Tuo, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",Buka 24 Jam,0.00,121.15 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:22:17
SPKLU WIKA RANGKASBITUNG,"Jl. Tol Serang - Panimbang , Kadu Agung Tengah, Kec Cibadak Kabupaten Lebak Banten",Buka 24 Jam,4.94,824.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:35:13
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.00,143.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:27:17
SPKLU PLN S2JB Demang,"Jalan Demang Lebar Daun No. 170 Palembang, Sumatera Selatan",Buka 24 Jam,4.74,438.43 km,4/4 Konektor Tersedia,"('30 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 16:49:47
SPKLU PLN ULP KUALA TUNGKAL,"‎‎Jl‎. ‎Beringin No‎. ‎78 ‎Kec Tungkal Ilir, Kab Tanjung Jabung Barat, Jambi 36514‎",Buka 24 Jam,0.00,199.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:35:11
SPKLU PLN ULP PERDAGANGAN,"Jl. Rajamin Purba, Perdagangan I, Kec. Bandar, Kabupaten Simalungun, Sumatera Utara 21184",Buka 24 Jam,0.00,476.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:56:31
SPKLU PLN ULP KUALA SIMPANG,"Jl. Ir. H. Juanda Dalam, Dalam, Karang Baru, Kabupaten Aceh Tamiang, Aceh",Buka 24 Jam,5.00,661.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:14:31
SPKLU EV LOKA ORANGE GROVES PIK 2,"JL KH Mas Mansyur Salembaran, Kec Kosambi, Kab Tangerang Banten 15214",Buka 24 Jam,3.64,833.31 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 17:41:59
SPKLU PLN WARONG ESSY,"Sungai Rumbai Tim., Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,0.00,88.60 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:17:09
SPKLU HOTEL SANTIKA LAHAT,"Jl. Lubuk Beringin No.138, Kel.Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Buka 24 Jam,5.00,424.47 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:47:36
