Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN UIW Bangka Belitung,"Jalan Soekarno Hatta KM 5 Pangkalpinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.97,527.34 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:37:45
SPKLU HOTEL ASTON ANYER,"Jl. Raya Karang Bolong No 139, Karang Suraga, Kec. Cinangka, Kab Serang Banten",Buka 24 Jam,5.00,782.32 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:04:11
SPKLU Gallery Marketing Bumi Indah,"Jl. Raya Bumi Indah No.1, Gelam Jaya, Pasar Kemis, Kab. Tangerang",Buka 24 Jam,4.15,832.38 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:20:24
SPKLU PELABUHAN MERAK,"Marak, Taman Sari, Pulo Merak, Cilegon, Banten",Buka 24 Jam,4.81,773.55 km,4/5 Konektor Tersedia,"('100 kW', '100 kW', '22 kW', '60 kW', '60 kW')","(1, 0, 1, 1, 1)",2025-05-15 11:02:36
SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar, Fajar Baru, Kec. Jati Agung, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,4.94,670.17 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:52:12
SPKLU ULP TAPAK TUAN,"Desa Jambo Apha, Kecamatan Tapak Tuan, Kabupaten Aceh Selatan, Aceh 23715",Buka 24 Jam,5.00,648.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:50:56
SPKLU PLN ULP SUNGAI PENUH,"Jl. RE Martadinata No.1 Kota Sungai Penuh, Jambi",Buka 24 Jam,3.50,185.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:08:33
SPKLU PLN KANTOR JAGA TEMPILANG,"Desa Tempilang, Kec. Tempilang, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33365",Buka 24 Jam,0.00,476.55 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:31:52
SPKLU Green Cleosa Ciledug,"Sudimara Bar., Kota Tangerang, Banten",Buka 24 Jam,3.00,848.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:47:57
SPKLU Express Group Cipondoh,"Jl. MH. Thamrin, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Buka 24 Jam,4.96,842.91 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-15 11:35:39
SPKLU Ashta Arcade Blok A,"Jl. Raya Rajeg, Sindang Panon, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,0.00,829.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:19:18
SPKLU PLN ULP AEK KANOPAN,"Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara 21273",Buka 24 Jam,5.00,402.23 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:20:58
SPKLU PLN ULP LIMA PULUH KOTA,"Koto Tuo, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",Buka 24 Jam,0.00,121.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:55:26
SPKLU PLN ULP KOBA,"Jl. Listrik No. 001 Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung",Buka 24 Jam,5.00,569.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:47:22
SPKLU HOTEL MERCURE BENGKULU,"Jl. S. Parman No.27, Padang Jati, Kec. Ratu Samban, Kota Bengkulu, Provinsi Bengkulu 38227",Buka 24 Jam,5.00,378.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:19:57
SPKLU Rest Area KM 36 B Bangkinang - Pekanbaru,"Jl. Tol Pekanbaru - Bangkinang KM 36 B, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,1.00,118.21 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-15 09:54:46
SPKLU PLN KP SEI PAKNING,"Jl. Sungai Selari, Kec. Bukit Batu, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.00,202.84 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 10:09:53
SPKLU WARKOP PAPA,"Jl. Hamidah No. 67 Batin Tikal, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Buka 24 Jam,5.00,523.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:36:22
SPKLU (ARISTA POWER) BYD ARISTA PLUIT,"Jalan Pluit Putra IV Kec. Penjaringan, Jakarta Utara",Buka 24 Jam,4.37,846.01 km,2/6 Konektor Tersedia,"('120 kW', '120 kW', '180 kW', '180 kW', '180 kW', '180 kW')","(0, 0, 0, 1, 0, 0)",2025-05-15 11:41:37
SPKLU Fairfield Hotel Belitung,"Jl. Pattimura No.1, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung",Buka 24 Jam,0.00,705.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:57:34
SPKLU Cafe Monocsky,"Jl. Pramuka, Lembah Sari, Kota Pekanbaru, Riau",Buka 24 Jam,5.00,113.89 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:54:20
SPKLU PLN S2JB Demang,"Jalan Demang Lebar Daun No. 170 Palembang, Sumatera Selatan",Buka 24 Jam,4.74,438.43 km,4/4 Konektor Tersedia,"('30 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-15 10:25:12
SPKLU PLN ULP DURI,"Jl. Hangtuah, Air Jamban, Kec. Mandau, Kabupaten Bengkalis, Riau",Buka 24 Jam,4.90,197.07 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 10:09:27
SPKLU Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar,"Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar, Suka Tani, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551",Buka 24 Jam,4.00,720.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:59:41
SPKLU LIPPO MALL PARKIR P3 R/39,"Kembangan Sel., Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.75,847.19 km,0/3 Konektor Tersedia,(),(),2025-05-15 11:44:21
SPKLU PLN ULP TARUTUNG,"Jl. Guru Mangaloksa No.113, Hutauruk, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22452",Buka 24 Jam,5.00,409.27 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:21:49
SPKLU PLN ULP TANJUNGPANDAN,"Jl.Sekolah, Kecamatan Tanjungpandan, Kab Belitung Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,706.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:58:01
SPKLU HOTEL EMERALD MEDAN,"Jl. KL. Yos Sudarso No.1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,559.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:45:15
SPKLU CBD Ciledug,"JL. HOS COKROAMINOTO KEL. KARANG TENGAH, KOTA TANGERANG",Buka 24 Jam,5.00,848.00 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:46:37
SPKLU PLN MK CAR WASH,"Jl. Lintas Utama Sumatera No.km 3, Sungai Rumbai, Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,5.00,86.84 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 09:49:22
SPKLU Kantor ULP Talang Padang,"Jl. Raden Intan No.76, Suka Merindu, Kec. Talang Padang, Kabupaten Tanggamus, Lampung 35377",Buka 24 Jam,5.00,644.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:50:19
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.00,104.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:52:15
SPKLU RM PAMATANG CARITA,"Jl. Raya Carita, Banjarmasin, Kec. Carita, Kab. Pandeglang, Banten",Buka 24 Jam,5.00,797.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:05:48
SPKLU PLN GRAND MERCURE MEDAN,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,558.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:44:41
SPKLU POLRESTA TANGERANG,"Jl. H. Abdul Hamid, Kadu Agung, Kec. Tigaraksa, Kabupaten Tangerang, Banten 15720",Buka 24 Jam,4.80,836.04 km,4/4 Konektor Tersedia,"('7 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-15 11:25:19
SPKLU PLN ULP RANGKASBITUNG,"Jl. RT Hardiwinangun No.39, Rangkasbitung Banten 42312",Buka 24 Jam,3.58,827.13 km,2/2 Konektor Tersedia,"('7 kW', '7 kW')","(1, 1)",2025-05-15 11:16:41
SPKLU POSKO YANTEK BELILAS,"Jln Lintas Sumatera, Pangkalan Kasai, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.00,78.84 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 09:48:53
SPKLU PLN ULP SICINCIN,"Jl. Raya Padang - Bukittinggi Utara PLN No.km.46, Sicincin, Kec. Enam Lingkung, Kabupaten Padang Pariaman, Sumatera Barat",Buka 24 Jam,5.00,160.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:04:49
SPKLU HOTEL MARRIOTT RESORT LAMPUNG,"Jl. Pantai Mutun, Hurun, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung",Buka 24 Jam,1.67,687.81 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-15 10:56:04
SPKLU BANDARA SMB II PALEMBANG,"Jl. Bandara Sultan Mahmud Badaruddin II, Talang Betutu, Kec. Sukarami, Kota Palembang",Buka 24 Jam,4.52,430.52 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:23:55
